trade_direction,entry_atr_mult,sl_atr_mult,tp_atr_mult,min_sl,min_hold,max_hold,cooldown,long_threshold,short_threshold,signal_quantile,score,sharpe,total_ret,maxdd,win_rate,n_trades,n_long,n_short
long_only,0.6,1.5,3.0,0.01,4,48,3,0.925,0.075,0.075,2.097686213802767,2.1041067111081855,0.4644138032593781,-0.08717179761865604,0.5423728813559322,59,59,0
both,1.0,1.5,3.0,0.015,8,48,3,0.9,0.1,0.1,2.0965532533695432,2.0180676540668667,0.9691604163883776,-0.17140845428332313,0.5333333333333333,150,66,84
long_only,1.0,1.5,2.5,0.015,8,48,2,0.925,0.075,0.075,2.094237779403748,2.1021959771677237,0.5248544601172438,-0.09343366084540315,0.5789473684210527,57,57,0
long_only,0.6,1.5,3.0,0.01,8,48,3,0.925,0.075,0.075,2.0906885664770423,2.0962324020871046,0.49045448980785866,-0.09327391896708284,0.559322033898305,59,59,0
long_only,0.6,1.5,3.0,0.01,8,48,2,0.925,0.075,0.075,2.086712342246295,2.0904770258258476,0.49420633974640493,-0.09327391896708295,0.55,60,60,0
both,1.0,2.0,3.0,0.015,4,48,3,0.95,0.05,0.05,2.0852357443266225,2.0190965454803904,0.7419179953685653,-0.14393305249028227,0.5,100,46,54
both,0.6,2.5,3.0,0.015,8,48,3,0.925,0.075,0.075,2.08443877477496,1.985338065218632,0.8730957255981331,-0.16609239448201993,0.5702479338842975,121,52,69
both,1.0,2.0,3.0,0.015,8,48,2,0.9,0.1,0.1,2.083737776144443,2.0038028854843226,1.00370987964655,-0.16970535146233368,0.581081081081081,148,66,82
long_only,1.0,2.5,3.0,0.015,8,48,2,0.95,0.05,0.05,2.0820465461823927,2.108989312765784,0.49956932479824157,-0.11487958685732982,0.5869565217391305,46,46,0
long_only,0.3,1.5,3.0,0.015,8,48,3,0.95,0.05,0.05,2.0784741604272625,2.107795178108301,0.4766230652946175,-0.07421521642345699,0.5555555555555556,45,45,0
long_only,1.0,2.0,3.0,0.015,4,48,2,0.925,0.075,0.075,2.075785523497896,2.085178894309122,0.5351870561434888,-0.10184600320721923,0.5892857142857143,56,56,0
long_only,0.6,2.5,2.5,0.015,8,48,3,0.925,0.075,0.075,2.0742359188318744,2.086967892887214,0.5349423620941527,-0.10735935185749967,0.6296296296296297,54,54,0
long_only,0.6,2.5,3.0,0.015,8,48,3,0.95,0.05,0.05,2.073825056346977,2.102533838387885,0.4961119788208792,-0.10912997106404433,0.6,45,45,0
both,0.6,1.5,2.5,0.015,8,48,3,0.925,0.075,0.075,2.073468638356143,1.9830702595757714,0.8061305256002125,-0.12611307547078648,0.5338345864661654,133,55,78
long_only,0.6,1.5,2.5,0.015,8,48,2,0.925,0.075,0.075,2.070647403271949,2.0787375503825225,0.5193159157606217,-0.09343366084540293,0.5789473684210527,57,57,0
long_only,0.6,2.5,3.0,0.015,8,48,2,0.95,0.05,0.05,2.068400560297775,2.095430420489945,0.49653351276821756,-0.11487958685732985,0.5869565217391305,46,46,0
both,0.6,2.0,3.0,0.015,8,48,2,0.9,0.1,0.1,2.067797897510499,1.987869130920521,0.9924693080999203,-0.16208837766798515,0.5743243243243243,148,66,82
long_only,1.0,2.5,3.0,0.015,8,48,3,0.9,0.1,0.1,2.0666086248103976,2.054475743742864,0.6386998306606846,-0.11418146293848971,0.6176470588235294,68,68,0
long_only,0.3,2.0,3.0,0.015,4,48,2,0.95,0.05,0.05,2.0626999835125353,2.0883237848892,0.4878516413109588,-0.09183854818425621,0.574468085106383,47,47,0
long_only,1.0,1.5,3.0,0.015,8,48,3,0.95,0.05,0.05,2.0610202934483794,2.0906535984721972,0.46770097977954217,-0.07421521642345685,0.5333333333333333,45,45,0
both,0.3,1.5,3.0,0.015,8,48,3,0.9,0.1,0.1,2.060675245649546,1.982203518554006,0.9504241917123728,-0.17312703405155191,0.54,150,66,84
both,0.3,2.5,2.5,0.01,8,48,3,0.95,0.05,0.05,2.0603214104841188,1.9810237033043225,0.7060255702396081,-0.12111943600866584,0.5185185185185185,108,49,59
long_only,0.6,2.0,3.0,0.015,8,48,3,0.925,0.075,0.075,2.060087864871235,2.0711738466403418,0.5339868771322629,-0.10728663035111954,0.6,55,55,0
both,0.3,1.5,2.5,0.015,4,48,2,0.925,0.075,0.075,2.0590083383462763,1.9714950814888736,0.7955051911586715,-0.1204718959372788,0.5255474452554745,137,56,81
both,1.0,2.0,3.0,0.015,4,48,3,0.925,0.075,0.075,2.0569158093879256,1.9621455896823385,0.8459749341072664,-0.1462518665466526,0.5354330708661418,127,55,72
long_only,0.3,2.5,3.0,0.015,4,48,3,0.925,0.075,0.075,2.0533041437911566,2.065722568055873,0.5503794178689678,-0.10135202321719246,0.6296296296296297,54,54,0
long_only,1.0,2.0,2.5,0.015,8,48,3,0.925,0.075,0.075,2.0468962196495,2.056713833970352,0.5168417441366446,-0.10184600320721746,0.5892857142857143,56,56,0
long_only,1.0,1.5,3.0,0.01,4,48,2,0.925,0.075,0.075,2.0455745915351957,2.050952379706513,0.44859789188998533,-0.08717179761865529,0.5333333333333333,60,60,0
both,0.6,2.5,3.0,0.015,4,48,2,0.925,0.075,0.075,2.045444545654502,1.9470899117675193,0.853254666644522,-0.16297910435243834,0.5655737704918032,122,53,69
long_only,0.3,1.5,3.0,0.015,8,48,2,0.95,0.05,0.05,2.044423916833099,2.0723143613727313,0.4698224115537364,-0.07421521642345648,0.5434782608695652,46,46,0
both,0.6,1.5,3.0,0.015,8,48,3,0.9,0.1,0.1,2.0427378656746424,1.9642812425834948,0.9327824041160377,-0.17642515385375154,0.5333333333333333,150,66,84
long_only,1.0,2.5,3.0,0.015,4,48,2,0.925,0.075,0.075,2.0379174566440303,2.0505149002231238,0.5413396693568855,-0.10135202321719199,0.6296296296296297,54,54,0
long_only,1.0,2.5,3.0,0.015,4,48,3,0.9,0.1,0.1,2.036794109699687,2.02134905346977,0.6365025706887437,-0.11034156253122497,0.6,70,70,0
both,0.3,2.0,3.0,0.01,8,48,3,0.925,0.075,0.075,2.036140990600679,1.9478943463617175,0.8026607542790387,-0.12535015965431662,0.5367647058823529,136,57,79
long_only,0.3,2.0,3.0,0.015,4,48,3,0.925,0.075,0.075,2.035356752821021,2.0449109122664124,0.5279232616745864,-0.11029025967008096,0.5892857142857143,56,56,0
long_only,0.6,1.5,2.0,0.01,4,48,2,0.8,0.2,0.2,2.0336646696476324,1.9488131116880687,0.5572094692205081,-0.11054094289699487,0.5652173913043478,138,138,0
both,1.0,2.5,2.5,0.015,8,48,2,0.925,0.075,0.075,2.0297167948631243,1.9335583002084538,0.8257518853388124,-0.16297910435243712,0.576,125,53,72
both,0.3,2.5,2.5,0.015,8,48,2,0.925,0.075,0.075,2.0292044404534937,1.9330378409680493,0.8295655645590756,-0.16070929240663406,0.584,125,53,72
long_only,0.3,2.5,3.0,0.01,8,48,2,0.95,0.05,0.05,2.0287530971787953,2.053686221046673,0.45967125278818166,-0.0829008405224105,0.5625,48,48,0
long_only,1.0,1.5,3.0,0.01,4,48,3,0.925,0.075,0.075,2.0285464976817216,2.035806722809237,0.44354192076850163,-0.08717179761865519,0.5423728813559322,59,59,0
long_only,0.3,2.0,2.5,0.015,8,48,3,0.925,0.075,0.075,2.026829469080994,2.0367482816754157,0.5128259895562703,-0.11029025967007972,0.5892857142857143,56,56,0
long_only,0.6,1.5,3.0,0.015,8,48,3,0.95,0.05,0.05,2.0260769771738145,2.056045992467229,0.45874209393648324,-0.07421521642345658,0.5333333333333333,45,45,0
both,1.0,2.5,3.0,0.015,8,48,3,0.9,0.1,0.1,2.0243777973150507,1.9394796243807533,0.9477859300538425,-0.12562284656034034,0.6028368794326241,141,63,78
long_only,1.0,2.0,3.0,0.015,4,48,3,0.925,0.075,0.075,2.021323827161918,2.0310470165460557,0.520704858406404,-0.10184600320721872,0.5892857142857143,56,56,0
both,0.3,2.0,3.0,0.01,8,48,2,0.925,0.075,0.075,2.020251468960161,1.93413447956884,0.8078563568783925,-0.12846494204868036,0.5251798561151079,139,58,81
long_only,0.3,1.5,2.0,0.01,4,48,2,0.8,0.2,0.2,2.02008958087363,1.9352650193531955,0.5557282391698481,-0.11831575794887753,0.5652173913043478,138,138,0
long_only,1.0,1.5,3.0,0.015,8,48,2,0.95,0.05,0.05,2.01924544156502,2.0475351249175193,0.45906922412003803,-0.07421521642345599,0.5217391304347826,46,46,0
both,0.3,1.5,3.0,0.015,4,48,2,0.925,0.075,0.075,2.018537001214456,1.9253664354394566,0.7763058881258036,-0.12050805347697344,0.5116279069767442,129,55,74
both,0.3,2.0,3.0,0.015,4,48,3,0.925,0.075,0.075,2.0172299637827513,1.9224927928650757,0.8291567115062208,-0.14393669410341178,0.5354330708661418,127,55,72
long_only,0.3,2.0,2.5,0.015,8,48,3,0.95,0.05,0.05,2.016666566703426,2.0448908191183492,0.4607723193021904,-0.0883815828298092,0.5652173913043478,46,46,0
both,0.3,1.5,3.0,0.01,4,48,3,0.925,0.075,0.075,2.015747903032529,1.9328608975768247,0.7092585430633047,-0.15245263985397858,0.4825174825174825,143,59,84
both,1.0,2.0,3.0,0.015,4,48,3,0.9,0.1,0.1,2.010830572328304,1.9302573053359464,0.9070593302536463,-0.14998479785768065,0.564625850340136,147,65,82
long_only,0.6,2.0,3.0,0.015,4,48,2,0.925,0.075,0.075,2.008018236745631,2.0178800764057794,0.515071410045131,-0.1072866303511201,0.5892857142857143,56,56,0
long_only,1.0,1.5,3.0,0.01,8,48,3,0.925,0.075,0.075,2.0068942063012116,2.013311277132658,0.4645061271228408,-0.09327391896708169,0.559322033898305,59,59,0
long_only,0.6,1.5,3.0,0.015,8,48,2,0.95,0.05,0.05,2.0056223758621488,2.034026780555145,0.4561353643494295,-0.07421521642345624,0.5217391304347826,46,46,0
both,1.0,2.5,3.0,0.015,4,48,3,0.925,0.075,0.075,2.0043227416025613,1.9060032403726985,0.8344589369994191,-0.16609239448201857,0.5655737704918032,122,53,69
long_only,0.6,2.5,3.0,0.015,4,48,2,0.925,0.075,0.075,2.003807780430342,2.016639113437516,0.5304139890036088,-0.10135202321719158,0.6296296296296297,54,54,0
long_only,1.0,2.0,3.0,0.015,4,48,2,0.95,0.05,0.05,2.001299925075389,2.027640644533449,0.466580394565405,-0.09778795396417848,0.5531914893617021,47,47,0
long_only,1.0,2.0,2.5,0.015,8,48,3,0.95,0.05,0.05,2.0001275907401554,2.0286994578684028,0.4519667388130444,-0.08838158282980878,0.5434782608695652,46,46,0
long_only,0.6,2.5,3.0,0.015,8,48,3,0.9,0.1,0.1,1.996418299873979,1.9845981857282418,0.6095604010830589,-0.11421695308599798,0.6176470588235294,68,68,0
both,0.6,2.5,2.5,0.015,8,48,2,0.925,0.075,0.075,1.995414538973417,1.8992999912134827,0.806879116545828,-0.1629791043524363,0.576,125,53,72
both,0.3,2.0,3.0,0.015,4,48,3,0.9,0.1,0.1,1.9950797901097512,1.9145143990451678,0.9002611110168013,-0.1383102972966851,0.5714285714285714,147,65,82
both,1.0,1.5,3.0,0.015,4,48,2,0.925,0.075,0.075,1.9923818914597116,1.8992806516866465,0.7563230776299918,-0.12285052753561312,0.5038759689922481,129,55,74
both,0.6,2.5,3.0,0.015,8,48,3,0.9,0.1,0.1,1.9882328597479633,1.9033578800666897,0.922121384321662,-0.1256228465603408,0.6099290780141844,141,63,78
both,0.3,1.5,2.5,0.015,8,48,3,0.95,0.05,0.05,1.987580972247517,1.916824560556665,0.6734732785749871,-0.09308875293049426,0.5048543689320388,103,46,57
both,0.6,1.5,3.0,0.01,8,48,2,0.9,0.1,0.1,1.9851150082828384,1.9217198456322155,0.879149644862848,-0.16289088780968183,0.49707602339181284,171,75,96
long_only,1.0,2.5,3.0,0.015,4,48,3,0.925,0.075,0.075,1.9834745982843207,1.9963877889459967,0.52679942004772,-0.10135202321719157,0.6296296296296297,54,54,0
long_only,1.0,1.5,3.0,0.01,8,48,2,0.925,0.075,0.075,1.9821118122850505,1.9869663439309613,0.46172908041517147,-0.09327391896708163,0.55,60,60,0
both,0.6,2.0,3.0,0.015,4,48,3,0.925,0.075,0.075,1.9809535483548506,1.886275370969588,0.803807716075055,-0.14625186654665076,0.5354330708661418,127,55,72
both,0.3,2.5,3.0,0.015,8,48,3,0.9,0.1,0.1,1.9805194110280453,1.8956441915912599,0.9223614809590786,-0.12318979516287966,0.6099290780141844,141,63,78
both,0.3,2.5,3.0,0.01,8,48,3,0.925,0.075,0.075,1.978692890007954,1.88698868304492,0.7650218434265328,-0.126364765121424,0.5572519083969466,131,55,76
long_only,0.6,2.0,2.5,0.015,8,48,3,0.925,0.075,0.075,1.978069920202146,1.9884205675787696,0.49696647773821545,-0.10728663035111807,0.5892857142857143,56,56,0
both,0.3,1.5,3.0,0.015,4,48,2,0.95,0.05,0.05,1.9756044071001562,1.9031220051834499,0.6819346722275366,-0.10261927345587096,0.4807692307692308,104,47,57
long_only,0.6,2.0,3.0,0.015,4,48,3,0.925,0.075,0.075,1.9728481571525613,1.98292056927481,0.5069597672340527,-0.10728663035111954,0.5892857142857143,56,56,0
both,0.3,2.5,3.0,0.015,4,48,3,0.925,0.075,0.075,1.9713287786945306,1.8730400140024748,0.820049980011174,-0.16383102507709238,0.5655737704918032,122,53,69
long_only,0.3,2.5,2.5,0.015,4,48,2,0.925,0.075,0.075,1.9685373763269745,1.9802634305321978,0.5074470019437749,-0.10135202321719078,0.6545454545454545,55,55,0
long_only,0.6,2.5,3.0,0.015,4,48,3,0.925,0.075,0.075,1.9680224432011026,1.9810426925719957,0.5222201917061147,-0.10135202321719125,0.6296296296296297,54,54,0
both,0.6,1.5,3.0,0.01,4,48,2,0.925,0.075,0.075,1.967493636145421,1.8860536764302367,0.7059176241862961,-0.12506259347989682,0.4896551724137931,145,60,85
long_only,0.6,2.0,3.0,0.015,4,48,2,0.95,0.05,0.05,1.9664609686511239,1.9931410162333836,0.45760255189731835,-0.09778795396417815,0.5531914893617021,47,47,0
long_only,0.6,2.0,2.5,0.015,8,48,3,0.95,0.05,0.05,1.9643500606519064,1.9932971514652793,0.44307835534039985,-0.0883815828298089,0.5434782608695652,46,46,0
both,1.0,2.0,3.0,0.01,8,48,3,0.925,0.075,0.075,1.9627005550506578,1.8746096428904298,0.7536007237989948,-0.13243462246867174,0.5294117647058824,136,57,79
both,0.3,2.0,3.0,0.01,8,48,2,0.9,0.1,0.1,1.961866702081484,1.8898959883572715,0.8821104498883494,-0.159702620895642,0.5534591194968553,159,71,88
both,0.3,2.5,2.0,0.01,8,48,2,0.95,0.05,0.05,1.9584097492837602,1.871610526120654,0.607833340802991,-0.15386594049065908,0.5752212389380531,113,49,64
long_only,0.3,1.5,3.0,0.015,4,48,3,0.95,0.05,0.05,1.9582216903487064,1.9872446348659951,0.4413518637863101,-0.07421521642345699,0.5434782608695652,46,46,0
both,0.6,2.0,3.0,0.015,4,48,3,0.9,0.1,0.1,1.9580470836088502,1.8775194599344507,0.87197989888694,-0.14323435960138237,0.564625850340136,147,65,82
both,0.3,2.0,3.0,0.01,8,48,3,0.95,0.05,0.05,1.9544267159712205,1.8769989516086716,0.6741213844733649,-0.09868565035901361,0.4953271028037383,107,46,61
both,0.6,2.5,3.0,0.015,4,48,3,0.925,0.075,0.075,1.95381493419274,1.8555610894130434,0.8054677212513117,-0.16609239448201735,0.5655737704918032,122,53,69
both,0.3,2.0,2.5,0.015,8,48,3,0.95,0.05,0.05,1.9526486202104778,1.8851253836969077,0.688107520613326,-0.13872228536592876,0.5148514851485149,101,46,55
long_only,0.3,2.5,3.0,0.015,8,48,3,0.9,0.1,0.1,1.952147700383373,1.9405463533588632,0.5925438518282531,-0.11822511970740415,0.6323529411764706,68,68,0
long_only,0.3,2.5,2.5,0.015,8,48,2,0.95,0.05,0.05,1.9516159814348846,1.9801084875899486,0.4539258366969532,-0.11276312387329067,0.6086956521739131,46,46,0
both,0.3,2.5,3.0,0.01,8,48,2,0.925,0.075,0.075,1.9494409717220658,1.8584727248260335,0.7589795779764765,-0.12310315683819924,0.553030303030303,132,56,76
both,1.0,1.5,3.0,0.01,4,48,2,0.925,0.075,0.075,1.9491279371071064,1.8677512553244102,0.6951029173590517,-0.12506259347989673,0.4896551724137931,145,60,85
long_only,0.3,2.5,3.0,0.01,8,48,3,0.95,0.05,0.05,1.9479352844252473,1.9774899748262074,0.42984105384599514,-0.0818544651470978,0.5652173913043478,46,46,0
long_only,1.0,2.5,3.0,0.01,8,48,2,0.95,0.05,0.05,1.9457039529886369,1.9719565207416418,0.4291953994212059,-0.0883161077685846,0.5625,48,48,0
long_only,0.6,2.5,3.0,0.015,4,48,3,0.9,0.1,0.1,1.9428739981990086,1.9278703687538477,0.5976652292911333,-0.11034156253122497,0.6,70,70,0
both,0.3,2.5,2.5,0.015,8,48,3,0.95,0.05,0.05,1.942668010526502,1.8767345815276928,0.7006162288755811,-0.1421033824942748,0.53,100,46,54
long_only,1.0,1.5,3.0,0.015,4,48,3,0.95,0.05,0.05,1.9419960490065982,1.9713886399711802,0.4332456714016426,-0.07421521642345685,0.5217391304347826,46,46,0
both,0.6,2.0,3.0,0.01,8,48,3,0.925,0.075,0.075,1.9419914614879292,1.8539322325777654,0.7455992312283157,-0.12964495500141462,0.5294117647058824,136,57,79
both,1.0,1.5,3.0,0.01,8,48,2,0.9,0.1,0.1,1.9417376970437816,1.8783933892709155,0.8474317960068734,-0.15993828645625288,0.49707602339181284,171,75,96
both,1.0,2.0,2.5,0.015,8,48,3,0.925,0.075,0.075,1.9374568797028953,1.8443274107735574,0.7640802289613764,-0.14625186654664948,0.5426356589147286,129,55,74
both,0.3,2.5,3.0,0.01,4,48,2,0.925,0.075,0.075,1.9369874278381825,1.8468337839827655,0.7342728994956411,-0.1300806502686417,0.5488721804511278,133,57,76
both,1.0,2.5,3.0,0.01,8,48,3,0.925,0.075,0.075,1.934147767024145,1.8425789416990963,0.7313141916413497,-0.12683480102615277,0.549618320610687,131,55,76
long_only,0.6,2.5,2.5,0.015,8,48,2,0.95,0.05,0.05,1.9293028299083808,1.9581561517890556,0.44524420042082347,-0.1163970592190932,0.5869565217391305,46,46,0
both,0.3,1.5,2.0,0.01,8,48,2,0.925,0.075,0.075,1.9283474675790622,1.8572189626170326,0.6598728171717068,-0.11487460426830387,0.5471698113207547,159,64,95
long_only,0.3,2.5,2.0,0.015,8,48,2,0.925,0.075,0.075,1.9282757450965042,1.9412724550034035,0.4668730714866982,-0.10735935185749663,0.6545454545454545,55,55,0
long_only,0.6,1.5,3.0,0.015,4,48,3,0.95,0.05,0.05,1.9281833428009116,1.9577128773970758,0.43036373698262476,-0.07421521642345658,0.5217391304347826,46,46,0
both,1.0,1.5,2.0,0.01,4,48,2,0.925,0.075,0.075,1.9279430250456673,1.8615985121454675,0.6096094552422879,-0.09868914587525375,0.5454545454545454,165,64,101
both,0.6,2.5,2.5,0.01,8,48,2,0.95,0.05,0.05,1.9272279745685805,1.848377104221929,0.6441937894849836,-0.13141608689899406,0.5185185185185185,108,49,59
long_only,0.6,2.5,3.0,0.01,8,48,2,0.95,0.05,0.05,1.9244961047542501,1.9508889409239953,0.42633164530792267,-0.08831610776858494,0.5625,48,48,0
both,0.6,1.5,2.0,0.01,4,48,2,0.925,0.075,0.075,1.9221279078852367,1.855786917992325,0.609316442457845,-0.09868914587525361,0.5454545454545454,165,64,101
both,0.3,2.5,3.0,0.01,8,48,3,0.9,0.1,0.1,1.9201862801761056,1.842573709590079,0.8381672729056282,-0.13201713333344847,0.5827814569536424,151,67,84
both,1.0,2.5,2.5,0.015,8,48,3,0.925,0.075,0.075,1.9195004225933783,1.8235332023401458,0.7587004629205323,-0.16609239448201518,0.56,125,53,72
both,1.0,2.5,2.5,0.01,8,48,2,0.95,0.05,0.05,1.915155528197127,1.8363734004763677,0.6368880108301551,-0.1314160868989936,0.5185185185185185,108,49,59
long_only,0.3,1.5,2.5,0.015,4,48,2,0.925,0.075,0.075,1.914860750642931,1.9249782078744218,0.45496741888639547,-0.08947829372081473,0.5789473684210527,57,57,0
both,0.6,1.5,3.0,0.015,4,48,2,0.925,0.075,0.075,1.9107088204326348,1.817789709653876,0.7152842338426899,-0.12285052753561185,0.5038759689922481,129,55,74
both,1.0,1.5,3.0,0.015,8,48,2,0.9,0.1,0.1,1.909219990473482,1.8329817674334574,0.8695330541672217,-0.17377061163570023,0.5228758169934641,153,68,85
both,0.3,2.0,2.5,0.015,8,48,3,0.925,0.075,0.075,1.9069230547374563,1.8138375547973637,0.752197285248331,-0.1439366941034087,0.5426356589147286,129,55,74
long_only,0.3,2.0,2.5,0.015,4,48,2,0.925,0.075,0.075,1.9061248101007435,1.9155031409058945,0.47493937220381666,-0.11029025967008077,0.6140350877192983,57,57,0
long_only,1.0,2.5,2.5,0.015,8,48,2,0.95,0.05,0.05,1.9040372133281227,1.9332411331969208,0.4373213083334422,-0.1163970592190922,0.5869565217391305,46,46,0
both,0.3,2.5,2.5,0.015,8,48,3,0.925,0.075,0.075,1.9021445345858665,1.8061993984275238,0.7528418893326532,-0.16383102507708952,0.56,125,53,72
both,1.0,2.5,3.0,0.01,8,48,3,0.9,0.1,0.1,1.896370760814834,1.8188099365175432,0.8141443578439505,-0.1361942830941158,0.5695364238410596,151,67,84
long_only,0.3,2.5,3.0,0.015,4,48,3,0.95,0.05,0.05,1.8957878382328468,1.9241478871630884,0.4572619672649574,-0.1290175370170772,0.6086956521739131,46,46,0
both,1.0,1.5,2.5,0.015,4,48,2,0.925,0.075,0.075,1.8941704522602785,1.8070263074674262,0.704127822494643,-0.122850527535611,0.5182481751824818,137,56,81
both,0.6,1.5,3.0,0.015,8,48,2,0.9,0.1,0.1,1.8940332011244971,1.817809503679569,0.8603315842996857,-0.1722537360004012,0.5163398692810458,153,68,85
both,0.3,1.5,2.5,0.01,8,48,2,0.925,0.075,0.075,1.8930872648512416,1.8167700023110387,0.6857290339616693,-0.13276478459132138,0.4934210526315789,152,63,89
both,0.3,2.5,3.0,0.015,8,48,2,0.9,0.1,0.1,1.8921431126169774,1.8087295742245897,0.8929228951077159,-0.13583418273942682,0.6083916083916084,143,64,79
long_only,0.3,2.0,2.5,0.015,4,48,2,0.95,0.05,0.05,1.8913480597404715,1.9195943807958278,0.42261044471105214,-0.10889594331041683,0.574468085106383,47,47,0
long_only,0.6,2.5,2.5,0.015,4,48,2,0.925,0.075,0.075,1.8893995182872,1.901837303879435,0.4831886620194694,-0.10135202321718967,0.6363636363636364,55,55,0
long_only,1.0,2.5,2.5,0.015,4,48,2,0.925,0.075,0.075,1.8888663345499737,1.9013235527974484,0.48258584176326935,-0.10135202321718968,0.6363636363636364,55,55,0
long_only,0.3,1.5,2.5,0.015,8,48,2,0.95,0.05,0.05,1.8868853246071626,1.9170706149307937,0.41736533170040335,-0.07421521642345812,0.5434782608695652,46,46,0
both,1.0,2.5,2.5,0.01,8,48,3,0.95,0.05,0.05,1.886477206952586,1.8078805341238031,0.6190537537978555,-0.13137408575543458,0.5185185185185185,108,49,59
long_only,1.0,2.0,2.5,0.015,4,48,2,0.925,0.075,0.075,1.8833756813306608,1.8930686065559796,0.46606461986786907,-0.10184600320721855,0.5964912280701754,57,57,0
long_only,0.3,2.5,3.0,0.015,4,48,3,0.9,0.1,0.1,1.8795431226871344,1.864888987497695,0.573601295919506,-0.11229091594499475,0.6142857142857143,70,70,0
both,0.3,1.5,3.0,0.015,8,48,2,0.9,0.1,0.1,1.8781892077644982,1.801974228787144,0.8551167933596742,-0.167178049995564,0.5163398692810458,153,68,85
both,1.0,1.5,3.0,0.015,4,48,2,0.95,0.05,0.05,1.87479516305993,1.8027300872780974,0.6317889919631727,-0.10963277237753435,0.47115384615384615,104,47,57
both,0.6,2.5,3.0,0.01,8,48,3,0.925,0.075,0.075,1.8740451230518091,1.7826188031667038,0.7035066600601245,-0.12683480102615172,0.549618320610687,131,55,76
long_only,1.0,2.5,3.0,0.015,4,48,3,0.95,0.05,0.05,1.8734430241602282,1.9022044408396803,0.4474019686809607,-0.13399099540641296,0.5869565217391305,46,46,0
both,0.6,2.5,3.0,0.015,8,48,2,0.9,0.1,0.1,1.8711797015024052,1.7877889562192613,0.876052888830976,-0.13488769201783693,0.6153846153846154,143,64,79
long_only,0.6,1.5,2.5,0.015,8,48,2,0.95,0.05,0.05,1.8711092515490428,1.9016644892135182,0.41055263601792924,-0.07421521642345828,0.5217391304347826,46,46,0
both,1.0,2.5,3.0,0.015,8,48,2,0.9,0.1,0.1,1.8710394084055564,1.787646887288766,0.8772886311213242,-0.1368977834312711,0.6153846153846154,143,64,79
both,0.3,2.0,3.0,0.015,8,48,3,0.8,0.2,0.2,1.8707654460268321,1.8236490448736284,0.9870978355508535,-0.21561847770412787,0.5245901639344263,183,83,100
both,0.3,2.5,2.5,0.015,4,48,3,0.95,0.05,0.05,1.8702522991987878,1.802895375545179,0.6646620486058004,-0.17206622642112546,0.5346534653465347,101,47,54
long_only,1.0,1.5,3.0,0.015,8,48,3,0.9,0.1,0.1,1.8697491956259302,1.8537087839947588,0.5571199594914269,-0.15937728446824626,0.5352112676056338,71,71,0
